브랜드코드,거래횟수,내점일수,구매주기,봄_구매비율,여름_구매비율,가을_구매비율,겨울_구매비율,주구매요일,12시이전구매비율,12시이후_18시이전구매비율,18시이후구매비율,주중방문비율,주말방문비율,평일_18시_구매비율,방문평균거래평균횟수,금토일방문비율,금오후토일방문비율,주구매시간,총구매액,구매건수,평균구매액,최대구매액,최소구매액,환불금액,환불건수,구매금액표준편차,구매금액왜도,구매금액첨도,구매금액_1q,구매금액_2q,구매금액_3q,중분류_nunique,대분류_nunique,주구매_대분류_1,주구매_대분류_2,주구매_대분류_3,주구매_대분류_4,주구매_대분류_5,주구매_대분류_6,주구매_대분류_7,주구매_대분류_8,주구매_대분류_9,주구매_대분류_10,주구매_대분류_11,주구매_대분류_12,주구매_대분류_13,주구매_대분류_14,주구매_대분류_15,주구매_대분류_16,주구매_대분류_17,주구매_대분류_18,주구매_대분류_19,주구매_대분류_20,주구매_대분류_21,주구매_대분류_22,주구매_대분류_23,주구매_대분류_24,주구매_대분류_25
-1.6866093250401946,0.5497930357227966,1.815897123422011,-0.5456089154747912,-0.2738880251209926,-0.013569843776846127,0.23200130067714264,0.08512897321322656,0.6966403484018165,0.4321819203542613,-0.14222001124194855,-0.24680566399098264,0.006134710381812546,-0.006134710381813106,-0.26276152581000894,0.3256394181663273,0.02643746068783953,-0.006791466728585742,0.8275394759909974,1.4568009065939105,0.1139821462550047,0.7480966083451551,2.010536202421925,-0.17483215036116195,-3.8456566696205012,0.9697161440095116,1.266984784478899,0.5744446905136457,0.0036689140736544477,0.020127078846001158,0.167372016867602,0.6963365265032077,6.4357179359439165,0.0946750935693357,-0.02338261867724779,-0.2742364680764244,2.0455160662622798,-0.20672455764868072,-0.27192583910292706,-0.2467175818975845,-0.16760038078849773,-0.19794515097336213,-0.12005172573287419,-0.1888217420072936,-0.1903683025091795,-0.2391492721086281,-0.18726418051289845,-0.18726418051289845,-0.1176877882894626,-0.15512148424409386,-0.2541110501906014,-0.23658466215255705,-0.16057631632102132,-0.19794515097336213,-0.12689430823969733,-0.11527808354084701,-0.1809181499329719,-0.13340746919301402,-0.08458516727440958
-1.6847746624546962,6.640440294451087,2.8630629833120356,-0.5456089154747912,0.020185015504070123,-0.1634330880676686,0.014796658659568028,0.15724963709350737,0.04387443054450768,-0.09398982203780057,-0.07009941587227389,0.17322024312409337,0.028050042931011335,-0.028050042931011335,0.1367444433452151,6.435387528867444,-0.031838113494324374,-0.02731345391722707,0.35605839222277663,2.2203266113905635,1.6771443224496967,-0.36781937412599586,-0.22125159683052348,-0.29260340365234944,-1.3231572249626042,4.68182948867583,-0.3285366716689885,0.21313038767109782,-0.020316874099311488,-0.36362075655758513,-0.3749758344869826,-0.3877871603316311,-0.2737563269372269,1.7849718860755242,-0.02338261867724779,-0.2742364680764244,-0.48887418509856784,-0.20672455764868072,-0.27192583910292706,-0.2467175818975845,-0.16760038078849773,5.051904505276677,-0.12005172573287419,-0.1888217420072936,-0.1903683025091795,-0.2391492721086281,-0.18726418051289845,-0.18726418051289845,-0.1176877882894626,-0.15512148424409386,-0.2541110501906014,-0.23658466215255705,-0.16057631632102132,-0.19794515097336213,-0.12689430823969733,-0.11527808354084701,-0.1809181499329719,-0.13340746919301402,-0.08458516727440958
-1.6829399998691976,7.0563180382189294,2.8630629833120356,-0.5456089154747912,0.040799005783640326,-0.2658717523177068,0.04254133902891614,0.2280818362111605,0.04387443054450768,-0.15874694633006076,-0.09606581310397912,0.2661420936842181,-0.011386442384318093,0.011386442384317718,0.23572222402612955,6.877325209182182,-0.022539518406973137,0.03574202487335277,1.2990205597592184,2.5389848665968793,1.757106896424346,-0.34827210767608063,-0.005073762100051016,-0.29260340365234944,-1.329251844725324,4.824603078855303,-0.2997018978815242,0.8011210669319742,0.059728506944907944,-0.3550930268819499,-0.3689497472497094,-0.3920892384539915,0.6208402414469256,0.93982348982243,-0.02338261867724779,3.646488036453706,-0.48887418509856784,-0.20672455764868072,-0.27192583910292706,-0.2467175818975845,-0.16760038078849773,-0.19794515097336213,-0.12005172573287419,-0.1888217420072936,-0.1903683025091795,-0.2391492721086281,-0.18726418051289845,-0.18726418051289845,-0.1176877882894626,-0.15512148424409386,-0.2541110501906014,-0.23658466215255705,-0.16057631632102132,-0.19794515097336213,-0.12689430823969733,-0.11527808354084701,-0.1809181499329719,-0.13340746919301402,-0.08458516727440958
-1.6811053372836993,-0.0073262059284641455,0.768731263531986,-0.44604127334087934,0.02985570155171819,0.09024712973759937,-0.03878431759258727,-0.10135557677204379,0.04387443054450768,0.8595075602218238,-0.8434638712037528,0.17253415100257455,-0.13316992383902318,0.13316992383902243,0.10380880173459703,-0.1933754771106193,0.07990100494741996,0.2437702831894573,-1.5298659428501067,-0.06472073713260768,-0.023652549657112817,-0.25953902425501224,0.11365848410858923,-0.26161096857572114,0.17059769309040293,-0.053494585610050556,-0.02454573378732076,0.9155174011870306,0.03715380334374737,-0.3417684492637698,-0.34785844191925336,-0.323255988496224,0.17354195725484933,-0.7504733026837586,-0.02338261867724779,-0.2742364680764244,2.0455160662622798,-0.20672455764868072,-0.27192583910292706,-0.2467175818975845,-0.16760038078849773,-0.19794515097336213,-0.12005172573287419,-0.1888217420072936,-0.1903683025091795,-0.2391492721086281,-0.18726418051289845,-0.18726418051289845,-0.1176877882894626,-0.15512148424409386,-0.2541110501906014,-0.23658466215255705,-0.16057631632102132,-0.19794515097336213,-0.12689430823969733,-0.11527808354084701,-0.1809181499329719,-0.13340746919301402,-0.08458516727440958
-1.6792706746982007,0.43679983741606204,1.6153760013154104,-0.5456089154747912,-0.03842756294121518,-0.38563180758033383,0.25640671406721605,0.2410919516505026,0.6966403484018165,-0.2966822131468005,-0.22443390151973552,0.5505180963709786,0.014532856721469676,-0.014532856721469862,0.500274894775862,0.24977945476657565,0.04034588206714627,0.19315141698426594,0.8275394759909974,0.006024058699460443,0.0867382604317835,-0.397828451275188,-0.3267388115895943,-0.18722912439181327,-0.17636810035649744,1.3980369145479328,-0.3388555220078893,-0.1298369330000417,-0.053327074322898335,-0.32098210817940886,-0.33580626744470704,-0.3705788478421892,-0.2737563269372269,-0.7504733026837586,-0.02338261867724779,-0.2742364680764244,-0.48887418509856784,-0.20672455764868072,-0.27192583910292706,-0.2467175818975845,-0.16760038078849773,-0.19794515097336213,8.329742816234809,-0.1888217420072936,-0.1903683025091795,-0.2391492721086281,-0.18726418051289845,-0.18726418051289845,-0.1176877882894626,-0.15512148424409386,-0.2541110501906014,-0.23658466215255705,-0.16057631632102132,-0.19794515097336213,-0.12689430823969733,-0.11527808354084701,-0.1809181499329719,-0.13340746919301402,-0.08458516727440958
-1.6774360121127023,0.4132595877688257,1.760196811725733,-0.5456089154747912,0.2856920200876705,-0.3146349631357563,0.17207126470026102,-0.11923130300852627,0.04387443054450768,0.4456760130498405,-0.12197009811000632,-0.283727442520095,-0.07950107410752305,0.07950107410752248,-0.09966241054955283,0.14750494016355445,-0.23182267405709633,-0.04733068814442805,-0.11542269154544418,0.024768698510650253,0.0750623093646887,-0.3655215034606905,-0.2573916112143486,-0.2864049166370238,0.21098591957768076,0.232052594748897,-0.30894623796616344,0.14598650399809573,-0.03041179616709248,-0.3678846213954028,-0.36593670363107283,-0.3834850822092706,0.17354195725484933,0.0946750935693357,-0.02338261867724779,-0.2742364680764244,-0.48887418509856784,-0.20672455764868072,-0.27192583910292706,-0.2467175818975845,-0.16760038078849773,-0.19794515097336213,-0.12005172573287419,5.296000287728377,-0.1903683025091795,-0.2391492721086281,-0.18726418051289845,-0.18726418051289845,-0.1176877882894626,-0.15512148424409386,-0.2541110501906014,-0.23658466215255705,-0.16057631632102132,-0.19794515097336213,-0.12689430823969733,-0.11527808354084701,-0.1809181499329719,-0.13340746919301402,-0.08458516727440958
-1.6756013495272037,7.4282539826452645,2.8630629833120356,-0.5456089154747912,0.03081780171083975,-0.2526583386982754,0.11696284282945825,0.14753402271309107,0.04387443054450768,0.017707168917844372,-0.05762964640380171,0.05118500305626644,0.08849338874789879,-0.08849338874789935,0.07998252738571357,7.27256758742593,-0.1280783054940084,-0.09758464411658407,-0.11542269154544418,4.209340737477988,1.9092480769955813,-0.2233682672995279,0.33125542935151553,-0.2802064296216981,-3.581441258235485,6.061974193744076,-0.20141065344194922,0.5897779685720476,0.05855857986618915,-0.29539891915250316,-0.2725323514533388,-0.2802352072726193,-0.7210546111293031,1.7849718860755242,-0.02338261867724779,3.646488036453706,-0.48887418509856784,-0.20672455764868072,-0.27192583910292706,-0.2467175818975845,-0.16760038078849773,-0.19794515097336213,-0.12005172573287419,-0.1888217420072936,-0.1903683025091795,-0.2391492721086281,-0.18726418051289845,-0.18726418051289845,-0.1176877882894626,-0.15512148424409386,-0.2541110501906014,-0.23658466215255705,-0.16057631632102132,-0.19794515097336213,-0.12689430823969733,-0.11527808354084701,-0.1809181499329719,-0.13340746919301402,-0.08458516727440958
-1.6737666869417054,0.47446423685164024,1.1252132583881647,-0.5456089154747912,0.027966465694130964,-0.03715779904032123,-0.23346539693800247,0.2512977878965884,0.6966403484018165,0.1758745032592712,-0.08458366126946647,-0.06883360768901013,0.09041828461458,-0.09041828461458,-0.04895381856458322,0.6218316347823902,-0.013698684221142144,-0.019352858007775572,-0.11542269154544418,-0.0700770810882711,0.09735276140186969,-0.4756234837010977,-0.2541276570357047,-0.2771071861140353,0.29273387313530874,0.18446139802240574,-0.3705524609717028,1.3337693564480184,0.13201340499893247,-0.41905099944921426,-0.4412627940969874,-0.47436648254413555,1.068138525639002,0.0946750935693357,-0.02338261867724779,-0.2742364680764244,2.0455160662622798,-0.20672455764868072,-0.27192583910292706,-0.2467175818975845,-0.16760038078849773,-0.19794515097336213,-0.12005172573287419,-0.1888217420072936,-0.1903683025091795,-0.2391492721086281,-0.18726418051289845,-0.18726418051289845,-0.1176877882894626,-0.15512148424409386,-0.2541110501906014,-0.23658466215255705,-0.16057631632102132,-0.19794515097336213,-0.12689430823969733,-0.11527808354084701,-0.1809181499329719,-0.13340746919301402,-0.08458516727440958
-1.6719320243562068,0.5168366862166657,1.7490567493864775,-0.5456089154747912,0.4347334395243565,-0.3353892172973867,-0.2804296035328623,0.2008681423380154,0.6966403484018165,0.37758071389759,-0.1557540625654795,-0.17834905866016998,-0.014608502686411718,0.01460850268641097,-0.1058855064727739,0.30874716790326123,-0.02912837887143967,0.021113657284916116,0.8275394759909974,0.7841507695616833,0.107613445672953,0.22928712491870878,5.473165852809362,-0.2864049166370238,-0.8015578341952626,0.684168963650564,1.7323526129301507,3.011596425527539,0.4938785621890971,-0.29966278399032076,-0.21709234887042575,-0.1726832542136075,0.17354195725484933,1.7849718860755242,-0.02338261867724779,-0.2742364680764244,-0.48887418509856784,-0.20672455764868072,-0.27192583910292706,-0.2467175818975845,-0.16760038078849773,-0.19794515097336213,-0.12005172573287419,5.296000287728377,-0.1903683025091795,-0.2391492721086281,-0.18726418051289845,-0.18726418051289845,-0.1176877882894626,-0.15512148424409386,-0.2541110501906014,-0.23658466215255705,-0.16057631632102132,-0.19794515097336213,-0.12689430823969733,-0.11527808354084701,-0.1809181499329719,-0.13340746919301402,-0.08458516727440958
-1.6700973617707084,0.19825864099073348,1.1809135700844424,-0.5456089154747912,-0.1630926910921909,0.43117998053363676,-0.28555096130519336,-0.04077145713175159,-0.6088914873128012,-0.07116388564141246,0.5257002848599603,-0.5537003930984964,-0.0032626642628054473,0.0032626642628052604,-0.4858243919889407,0.0471330812551622,-0.041451114067754716,-0.08452719508620408,0.35605839222277663,0.5246938753792745,0.03968063946440142,0.3121008541399743,3.250365753469121,-0.23681702051441852,-8.293901319691951,1.3742413161846871,2.3667849002640713,1.149814201853145,0.06000893973354597,0.26743123943942343,0.4596372478753504,0.6668672913650384,0.6208402414469256,2.6301202823286185,-0.02338261867724779,-0.2742364680764244,-0.48887418509856784,-0.20672455764868072,-0.27192583910292706,-0.2467175818975845,-0.16760038078849773,-0.19794515097336213,-0.12005172573287419,-0.1888217420072936,5.252975347362672,-0.2391492721086281,-0.18726418051289845,-0.18726418051289845,-0.1176877882894626,-0.15512148424409386,-0.2541110501906014,-0.23658466215255705,-0.16057631632102132,-0.19794515097336213,-0.12689430823969733,-0.11527808354084701,-0.1809181499329719,-0.13340746919301402,-0.08458516727440958
-1.6682626991852099,1.4254903225999895,2.595701487169902,-0.5456089154747912,0.011214330249278679,-0.36705793832633266,0.24155151062217586,0.17870160262756055,0.6966403484018165,0.05150025928294767,0.0742382034745608,-0.137308237126512,0.024108012982273167,-0.024108012982273726,-0.1369940501629882,1.036874604510098,-0.022300278798277205,-0.03204584399192828,0.35605839222277663,0.2897556693518016,0.3160114813856451,-0.39417261352727395,0.20487890784912383,-0.2988018906676751,-0.1407918945475462,1.1838765292787221,-0.2289520375040419,1.842919851941821,0.254562106826481,-0.3892039455844909,-0.41715844514789474,-0.4265058634328753,1.068138525639002,1.7849718860755242,-0.02338261867724779,-0.2742364680764244,-0.48887418509856784,-0.20672455764868072,-0.27192583910292706,-0.2467175818975845,-0.16760038078849773,-0.19794515097336213,-0.12005172573287419,5.296000287728377,-0.1903683025091795,-0.2391492721086281,-0.18726418051289845,-0.18726418051289845,-0.1176877882894626,-0.15512148424409386,-0.2541110501906014,-0.23658466215255705,-0.16057631632102132,-0.19794515097336213,-0.12689430823969733,-0.11527808354084701,-0.1809181499329719,-0.13340746919301402,-0.08458516727440958
-1.6664280365997115,0.3049744393915384,1.3145943181555095,-0.5456089154747912,-0.3598220323492153,0.5670817666917896,-0.01986934088843933,-0.2543403473835203,0.04387443054450768,0.04291137100927086,0.0784385683042857,-0.13402919350616135,0.11231900630979536,-0.11231900630979555,-0.09860071228233148,0.17825074204873909,-0.11628485859292796,-0.1259769043096824,0.35605839222277663,-0.012085011562898143,0.055602390919530696,-0.376500485620621,-0.2553102491294163,-0.27524764000943763,0.14081592427973907,0.5413953734710902,-0.31356818761262634,0.2875332059265194,-0.015237367042027399,-0.35935689171976753,-0.3526793117090719,-0.37488092596454964,0.17354195725484933,0.0946750935693357,-0.02338261867724779,-0.2742364680764244,-0.48887418509856784,-0.20672455764868072,-0.27192583910292706,4.053217416888889,-0.16760038078849773,-0.19794515097336213,-0.12005172573287419,-0.1888217420072936,-0.1903683025091795,-0.2391492721086281,-0.18726418051289845,-0.18726418051289845,-0.1176877882894626,-0.15512148424409386,-0.2541110501906014,-0.23658466215255705,-0.16057631632102132,-0.19794515097336213,-0.12689430823969733,-0.11527808354084701,-0.1809181499329719,-0.13340746919301402,-0.08458516727440958
